Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:16:41.928318,"0,000","0,000","1,051","61,02","70,12"
2025-09-10,12:16:41.928470,"0,000","0,000","1,071","61,02","70,12"
2025-09-10,12:16:41.928530,"0,000","0,000","1,097","61,02","70,12"
2025-09-10,12:16:41.959818,"0,000","0,000","1,078","61,02","70,12"
2025-09-10,12:16:41.959950,"0,000","0,000","1,072","61,02","70,12"
2025-09-10,12:16:41.960007,"0,000","0,000","1,074","61,02","70,12"
2025-09-10,12:16:41.989225,"0,000","0,000","1,116","61,02","70,12"
2025-09-10,12:16:41.989319,"0,000","0,000","1,080","61,02","70,12"
2025-09-10,12:16:41.989347,"0,000","0,000","1,038","61,02","70,12"
2025-09-10,12:16:42.019650,"0,000","0,000","1,070","61,02","70,12"
2025-09-10,12:16:42.019821,"0,000","0,000","1,093","61,02","70,12"
2025-09-10,12:16:42.019882,"0,000","0,000","1,072","61,02","70,12"
2025-09-10,12:16:42.049185,"0,000","0,000","1,014","61,02","70,12"
2025-09-10,12:16:42.049321,"0,000","0,000","1,036","61,02","70,12"
2025-09-10,12:16:42.049380,"0,000","0,000","1,059","61,02","70,12"
2025-09-10,12:16:42.081679,"0,000","0,000","1,052","61,02","70,12"
2025-09-10,12:16:42.081807,"0,000","0,000","0,974","61,02","70,12"
2025-09-10,12:16:42.081867,"0,000","0,000","0,991","61,02","70,12"
2025-09-10,12:16:42.111150,"0,000","0,000","1,010","61,02","70,12"
2025-09-10,12:16:42.111281,"0,000","0,000","1,028","61,02","70,12"
2025-09-10,12:16:42.111337,"0,000","0,000","0,970","61,02","70,12"
2025-09-10,12:16:42.141558,"0,000","0,000","0,980","61,02","70,12"
2025-09-10,12:16:42.141647,"0,000","0,000","1,023","61,02","70,12"
2025-09-10,12:16:42.141674,"0,000","0,000","1,024","61,02","70,12"
2025-09-10,12:16:42.171174,"0,000","0,000","0,965","61,02","70,12"
2025-09-10,12:16:42.171328,"0,000","0,000","0,992","61,02","70,12"
2025-09-10,12:16:42.171389,"0,000","0,000","1,019","61,02","70,12"
2025-09-10,12:16:42.201700,"0,000","0,000","1,042","61,02","70,12"
2025-09-10,12:16:42.201837,"0,000","0,000","0,995","61,02","70,12"
2025-09-10,12:16:42.201897,"0,000","0,000","1,004","61,02","70,12"
2025-09-10,12:16:42.232319,"0,000","0,000","1,034","61,02","70,12"
2025-09-10,12:16:42.232460,"0,000","0,000","1,063","61,02","70,12"
2025-09-10,12:16:42.232521,"0,000","0,000","1,021","61,02","70,12"
2025-09-10,12:16:42.263603,"0,000","0,000","1,039","61,02","70,12"
2025-09-10,12:16:42.263721,"0,000","0,000","1,075","61,02","70,12"
2025-09-10,12:16:42.263821,"0,000","0,000","1,091","61,02","70,12"
2025-09-10,12:16:42.263876,"0,000","0,000","1,038","61,02","70,12"
2025-09-10,12:16:42.293099,"0,000","0,000","1,057","61,02","70,12"
2025-09-10,12:16:42.293187,"0,000","0,000","1,095","61,02","70,12"
2025-09-10,12:16:42.293215,"0,000","0,000","1,099","61,02","70,12"
2025-09-10,12:16:42.323373,"0,000","0,000","1,072","61,02","70,12"
2025-09-10,12:16:42.323445,"0,000","0,000","1,050","61,02","70,12"
2025-09-10,12:16:42.323471,"0,000","0,000","1,077","61,02","70,12"
2025-09-10,12:16:42.353686,"0,000","0,000","1,084","61,02","70,12"
2025-09-10,12:16:42.353786,"0,000","0,000","1,033","61,02","70,12"
